,id,uid,date,attendance,timeValid,neutralSite,conferenceCompetition,recent,notes,startDate,type.id,type.abbreviation,venue.id,venue.fullName,venue.address.city,venue.address.state,venue.capacity,venue.indoor,status.clock,status.displayClock,status.period,status.type.id,status.type.name,status.type.state,status.type.completed,status.type.description,status.type.detail,status.type.shortDetail,home.id,home.uid,home.location,home.name,home.abbreviation,home.displayName,home.shortDisplayName,home.color,home.alternateColor,home.isActive,home.venue.id,home.logo,home.conferenceId,away.id,away.uid,away.location,away.name,away.abbreviation,away.displayName,away.shortDisplayName,away.color,away.isActive,away.venue.id,away.logo,away.conferenceId,away.alternateColor,status.type.altDetail,groups.id,groups.name,groups.shortName,groups.isConference,tournamentId,season
0,313162507,s:40~l:41~e:313162507~c:313162507,2011-11-12T19:00Z,6586,True,False,False,False,[],2011-11-12T19:00Z,0,N/A,146,Dunkin Donuts Center,Providence,RI,12410.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2507,s:40~l:41~t:2507,Providence,Friars,PROV,Providence Friars,Providence,000000,7d8082,True,4691,https://a.espncdn.com/i/teamlogos/ncaa/500/2507.png,4,161,s:40~l:41~t:161,Fairleigh Dickinson,Knights,FDU,Fairleigh Dickinson Knights,Fair. Dickinson,00449C,True,2076,https://a.espncdn.com/i/teamlogos/ncaa/500/161.png,19,a80532,,,,,,,2012
0,313162363,s:40~l:41~e:313162363~c:313162363,2011-11-12T19:00Z,1406,True,False,False,False,[],2011-11-12T19:00Z,0,N/A,2062,Draddy Gymnasium,Riverdale,NY,2345.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2363,s:40~l:41~t:2363,Manhattan,Jaspers,MAN,Manhattan Jaspers,Manhattan,4f8537,b5b7ba,True,2062,https://a.espncdn.com/i/teamlogos/ncaa/500/2363.png,13,2885,s:40~l:41~t:2885,NJIT,Highlanders,NJIT,NJIT Highlanders,NJIT,EE3024,True,5420,https://a.espncdn.com/i/teamlogos/ncaa/500/2885.png,1,df3e2e,,,,,,,2012
0,313162168,s:40~l:41~e:313162168~c:313162168,2011-11-12T19:00Z,12454,True,False,False,False,[],2011-11-12T19:00Z,0,N/A,2039,UD Arena,Dayton,OH,13407.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2168,s:40~l:41~t:2168,Dayton,Flyers,DAY,Dayton Flyers,Dayton,004B8D,ffffff,True,2039,https://a.espncdn.com/i/teamlogos/ncaa/500/2168.png,3,2710,s:40~l:41~t:2710,Western Illinois,Leathernecks,WIU,Western Illinois Leathernecks,W Illinois,4e1e8a,True,2197,https://a.espncdn.com/i/teamlogos/ncaa/500/2710.png,49,ffc90a,,,,,,,2012
0,313160344,s:40~l:41~e:313160344~c:313160344,2011-11-12T19:00Z,7962,True,False,False,False,[],2011-11-12T19:00Z,0,N/A,2095,Humphrey Coliseum,Starkville,MS,10575.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,344,s:40~l:41~t:344,Mississippi State,Bulldogs,MSST,Mississippi State Bulldogs,Mississippi St,762123,c8c8c8,True,2095,https://a.espncdn.com/i/teamlogos/ncaa/500/344.png,23,6,s:40~l:41~t:6,South Alabama,Jaguars,USA,South Alabama Jaguars,South Alabama,003E7E,True,2193,https://a.espncdn.com/i/teamlogos/ncaa/500/6.png,27,,,,,,,,2012
0,313160270,s:40~l:41~e:313160270~c:313160270,2011-11-12T19:00Z,2246,True,False,False,False,[],2011-11-12T19:00Z,0,N/A,1983,UW-Milwaukee Panther Arena,Milwaukee,WI,12700.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,270,s:40~l:41~t:270,Milwaukee,Panthers,MILW,Milwaukee Panthers,Milwaukee,000000,ffc20e,True,1983,https://a.espncdn.com/i/teamlogos/ncaa/500/270.png,45,2587,s:40~l:41~t:2587,Southwest Minnesota State,Golden Mustangs,SWM,Southwest Minnesota State Golden Mustangs,SW MN St,000000,False,,,,,,,,,,,2012
0,313160259,s:40~l:41~e:313160259~c:313160259,2011-11-12T19:00Z,7189,True,False,False,False,[],2011-11-12T19:00Z,0,N/A,2119,Cassell Coliseum,Blacksburg,VA,9275.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,259,s:40~l:41~t:259,Virginia Tech,Hokies,VT,Virginia Tech Hokies,Virginia Tech,74232D,c2c1ba,True,2119,https://a.espncdn.com/i/teamlogos/ncaa/500/259.png,2,2193,s:40~l:41~t:2193,East Tennessee State,Buccaneers,ETSU,East Tennessee State Buccaneers,ETSU,002d61,True,4935,https://a.espncdn.com/i/teamlogos/ncaa/500/2193.png,46,ffc423,,,,,,,2012
0,313160087,s:40~l:41~e:313160087~c:313160087,2011-11-12T19:00Z,7087,True,False,False,False,[],2011-11-12T19:00Z,0,N/A,282,Purcell Pavilion,South Bend,IN,9149.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,87,s:40~l:41~t:87,Notre Dame,Fighting Irish,ND,Notre Dame Fighting Irish,Notre Dame,00122b,ae9142,True,282,https://a.espncdn.com/i/teamlogos/ncaa/500/87.png,4,2400,s:40~l:41~t:2400,Mississippi Valley State,Delta Devils,MVSU,Mississippi Valley State Delta Devils,Miss Valley St,005328,True,1988,https://a.espncdn.com/i/teamlogos/ncaa/500/2400.png,26,cf2d34,,,,,,,2012
0,313160066,s:40~l:41~e:313160066~c:313160066,2011-11-12T19:00Z,13343,True,False,False,False,[],2011-11-12T19:00Z,0,N/A,432,James H. Hilton Coliseum,Ames,IA,14356.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,66,s:40~l:41~t:66,Iowa State,Cyclones,ISU,Iowa State Cyclones,Iowa State,660015,830b2c,True,432,https://a.espncdn.com/i/teamlogos/ncaa/500/66.png,8,2329,s:40~l:41~t:2329,Lehigh,Mountain Hawks,LEH,Lehigh Mountain Hawks,Lehigh,6c2b2a,True,2141,https://a.espncdn.com/i/teamlogos/ncaa/500/2329.png,22,b69e70,,,,,,,2012
0,313162226,s:40~l:41~e:313162226~c:313162226,2011-11-12T19:30Z,0,True,True,False,False,"[{'type': 'event', 'headline': 'WORLD VISION BASKETBALL CLASSIC AT SEATTLE'}]",2011-11-12T19:30Z,0,N/A,,,,,,,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2226,s:40~l:41~t:2226,Florida Atlantic,Owls,FAU,Florida Atlantic Owls,FAU,004B85,bb2f4c,True,2110,https://a.espncdn.com/i/teamlogos/ncaa/500/2226.png,27,2501,s:40~l:41~t:2501,Portland,Pilots,PORT,Portland Pilots,Portland,0e034e,True,2136,https://a.espncdn.com/i/teamlogos/ncaa/500/2501.png,29,f0f0f0,,,,,,,2012
0,313162382,s:40~l:41~e:313162382~c:313162382,2011-11-12T20:00Z,3182,True,False,False,False,[],2011-11-12T20:00Z,0,N/A,1974,Hawkins Arena,Macon,GA,3500.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2382,s:40~l:41~t:2382,Mercer,Bears,MER,Mercer Bears,Mercer,ff7f29,080808,True,1974,https://a.espncdn.com/i/teamlogos/ncaa/500/2382.png,46,2212,s:40~l:41~t:2212,Emory,Eagles,EMORY,Emory Eagles,Emory,000000,False,,,,,,,,,,,2012
0,313160339,s:40~l:41~e:313160339~c:313160339,2011-11-12T20:00Z,9454,True,False,False,False,[],2011-11-12T20:00Z,0,N/A,2462,Ford Center,Evansville,IN,10000.0,True,0.0,0:00,3,3,STATUS_FINAL,post,True,Final,Final/OT,Final/OT,339,s:40~l:41~t:339,Evansville,Purple Aces,EVAN,Evansville Purple Aces,Evansville,663399,ef6f00,True,2462,https://a.espncdn.com/i/teamlogos/ncaa/500/339.png,18,2086,s:40~l:41~t:2086,Butler,Bulldogs,BUT,Butler Bulldogs,Butler,0d1361,True,2032,https://a.espncdn.com/i/teamlogos/ncaa/500/2086.png,45,00a3e0,OT,,,,,,2012
0,313162737,s:40~l:41~e:313162737~c:313162737,2011-11-12T21:00Z,2916,True,False,True,False,[],2011-11-12T21:00Z,0,N/A,1922,Winthrop Coliseum,Rock Hill,SC,6100.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2737,s:40~l:41~t:2737,Winthrop,Eagles,WIN,Winthrop Eagles,Winthrop,9e0b0e,fdb41e,True,1922,https://a.espncdn.com/i/teamlogos/ncaa/500/2737.png,6,2198,s:40~l:41~t:2198,Eastern Kentucky,Colonels,EKU,Eastern Kentucky Colonels,E Kentucky,660819,True,1915,https://a.espncdn.com/i/teamlogos/ncaa/500/2198.png,20,f0f0f0,,,,,,,2012
0,313162169,s:40~l:41~e:313162169~c:313162169,2011-11-12T21:00Z,672,True,False,False,False,[],2011-11-12T21:00Z,0,N/A,1957,"Memorial Hall (Dover, DE)",Dover,DE,1800.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2169,s:40~l:41~t:2169,Delaware State,Hornets,DSU,Delaware State Hornets,Delaware State,FF3630,009cdd,True,1957,https://a.espncdn.com/i/teamlogos/ncaa/500/2169.png,16,2732,s:40~l:41~t:2732,Wilmington (DE),Wildcats,WDE,Wilmington (DE) Wildcats,Wilmington DE,,False,,,,,,,,,,,2012
0,313160155,s:40~l:41~e:313160155~c:313160155,2011-11-12T21:00Z,1642,True,False,True,False,[],2011-11-12T21:00Z,0,N/A,,,,,,,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,155,s:40~l:41~t:155,North Dakota,Fighting Hawks,UND,North Dakota Fighting Hawks,North Dakota,00A26B,c2c3c0,True,1950,https://a.espncdn.com/i/teamlogos/ncaa/500/155.png,49,3080,s:40~l:41~t:3080,Waldorf College,Warriors,WDF,Waldorf College Warriors,Waldorf ,000000,False,,,,,,,,,,,2012
0,313160213,s:40~l:41~e:313160213~c:313160213,2011-11-12T21:30Z,4152,True,False,False,False,[],2011-11-12T21:30Z,0,N/A,1942,Bryce Jordan Center,University Park,PA,15261.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,213,s:40~l:41~t:213,Penn State,Nittany Lions,PSU,Penn State Nittany Lions,Penn State,00265D,002e5c,True,1942,https://a.espncdn.com/i/teamlogos/ncaa/500/213.png,7,42,s:40~l:41~t:42,Hartford,Hawks,HART,Hartford Hawks,Hartford,d60008,True,1929,https://a.espncdn.com/i/teamlogos/ncaa/500/42.png,1,000000,,,,,,,2012
0,313160204,s:40~l:41~e:313160204~c:313160204,2011-11-12T21:30Z,5423,True,False,False,False,[],2011-11-12T21:30Z,0,N/A,506,Gill Coliseum,Corvallis,OR,9604.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,204,s:40~l:41~t:204,Oregon State,Beavers,ORST,Oregon State Beavers,Oregon State,c34500,dea076,True,506,https://a.espncdn.com/i/teamlogos/ncaa/500/204.png,21,2934,s:40~l:41~t:2934,CSU Bakersfield,Roadrunners,CSUB,CSU Bakersfield Roadrunners,CSU Bakersfield,003BAB,True,2112,https://a.espncdn.com/i/teamlogos/ncaa/500/2934.png,43,,,,,,,,2012
0,313162116,s:40~l:41~e:313162116~c:313162116,2011-11-12T22:00Z,4106,True,False,False,False,[],2011-11-12T22:00Z,0,N/A,2074,CFE Federal Credit Union Arena,Orlando,FL,5100.0,False,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2116,s:40~l:41~t:2116,UCF,Knights,UCF,UCF Knights,UCF,000000,231f20,True,4484,https://a.espncdn.com/i/teamlogos/ncaa/500/2116.png,11,606,s:40~l:41~t:606,Saint Thomas Univers,Bobcats,STFA,Saint Thomas Univers Bobcats,St. Thomas (FL),,False,,,,,,,,,,,2012
0,313172427,s:40~l:41~e:313172427~c:313172427,2011-11-13T21:00Z,3280,True,False,False,False,[],2011-11-13T21:00Z,0,N/A,2609,Kimmel Arena,Asheville,NC,3200.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2427,s:40~l:41~t:2427,UNC Asheville,Bulldogs,UNCA,UNC Asheville Bulldogs,UNC Asheville,156199,c2c3c0,True,2609,https://a.espncdn.com/i/teamlogos/ncaa/500/2427.png,6,153,s:40~l:41~t:153,North Carolina,Tar Heels,UNC,North Carolina Tar Heels,North Carolina,99bfe5,True,207,https://a.espncdn.com/i/teamlogos/ncaa/500/153.png,2,13294b,,,,,,,2012
0,313170238,s:40~l:41~e:313170238~c:313170238,2011-11-13T19:00Z,13503,True,False,False,False,"[{'type': 'event', 'headline': ""LEGEND'S CLASSIC""}]",2011-11-13T19:00Z,0,N/A,2084,Memorial Gymnasium (Vanderbilt),Nashville,TN,14316.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,238,s:40~l:41~t:238,Vanderbilt,Commodores,VAN,Vanderbilt Commodores,Vanderbilt,000000,231f20,True,2084,https://a.espncdn.com/i/teamlogos/ncaa/500/238.png,23,325,s:40~l:41~t:325,Cleveland State,Vikings,CLEV,Cleveland State Vikings,Cleveland State,006633,True,2143,https://a.espncdn.com/i/teamlogos/ncaa/500/325.png,45,231f20,,,,,,,2012
0,313170097,s:40~l:41~e:313170097~c:313170097,2011-11-13T21:00Z,19842,True,False,False,False,[],2011-11-13T21:00Z,0,N/A,2030,KFC Yum! Center,Louisville,KY,22090.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,97,s:40~l:41~t:97,Louisville,Cardinals,LOU,Louisville Cardinals,Louisville,ad000a,cccccc,True,2030,https://a.espncdn.com/i/teamlogos/ncaa/500/97.png,4,2320,s:40~l:41~t:2320,Lamar,Cardinals,LAM,Lamar Cardinals,Lamar,000000,True,1896,https://a.espncdn.com/i/teamlogos/ncaa/500/2320.png,25,ebebeb,,,,,,,2012
0,313170221,s:40~l:41~e:313170221~c:313170221,2011-11-13T23:00Z,8712,True,False,False,False,[],2011-11-13T23:00Z,0,N/A,2025,Petersen Events Center,Pittsburgh,PA,12508.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,221,s:40~l:41~t:221,Pittsburgh,Panthers,PITT,Pittsburgh Panthers,Pittsburgh,003263,231f20,True,2025,https://a.espncdn.com/i/teamlogos/ncaa/500/221.png,4,2520,s:40~l:41~t:2520,Rider,Broncs,RID,Rider Broncs,Rider,a80532,True,1944,https://a.espncdn.com/i/teamlogos/ncaa/500/2520.png,13,ebebeb,,,,,,,2012
0,313170239,s:40~l:41~e:313170239~c:313170239,2011-11-14T00:00Z,6103,True,False,False,False,[],2011-11-14T00:00Z,0,N/A,1049,Ferrell Center,Waco,TX,10284.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,239,s:40~l:41~t:239,Baylor,Bears,BAY,Baylor Bears,Baylor,004834,ffb81c,True,1049,https://a.espncdn.com/i/teamlogos/ncaa/500/239.png,8,2296,s:40~l:41~t:2296,Jackson State,Tigers,JKST,Jackson State Tigers,Jackson State,123297,True,1945,https://a.espncdn.com/i/teamlogos/ncaa/500/2296.png,26,b5b7ba,,,,,,,2012
0,313170012,s:40~l:41~e:313170012~c:313170012,2011-11-13T23:00Z,12833,True,False,False,False,[],2011-11-13T23:00Z,0,N/A,1064,McKale Center,Tucson,AZ,14644.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,12,s:40~l:41~t:12,Arizona,Wildcats,ARIZ,Arizona Wildcats,Arizona,002449,00205b,True,1064,https://a.espncdn.com/i/teamlogos/ncaa/500/12.png,21,2050,s:40~l:41~t:2050,Ball State,Cardinals,BALL,Ball State Cardinals,Ball State,DA0000,True,299,https://a.espncdn.com/i/teamlogos/ncaa/500/2050.png,14,ffffff,,,,,,,2012
0,313170245,s:40~l:41~e:313170245~c:313170245,2011-11-13T21:00Z,5503,True,False,False,False,[],2011-11-13T21:00Z,0,N/A,2114,Reed Arena,College Station,TX,12989.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,245,s:40~l:41~t:245,Texas A&M,Aggies,TA&M,Texas A&M Aggies,Texas A&M,5C0025,ffffff,True,2114,https://a.espncdn.com/i/teamlogos/ncaa/500/245.png,8,2582,s:40~l:41~t:2582,Southern,Jaguars,SOU,Southern Jaguars,Southern,004B97,True,2210,https://a.espncdn.com/i/teamlogos/ncaa/500/2582.png,26,ffc82d,,,,,,,2012
0,313172132,s:40~l:41~e:313172132~c:313172132,2011-11-14T00:00Z,4624,True,False,False,False,[],2011-11-14T00:00Z,0,N/A,201,Fifth Third Arena,Cincinnati,OH,12012.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2132,s:40~l:41~t:2132,Cincinnati,Bearcats,CIN,Cincinnati Bearcats,Cincinnati,000000,717073,True,201,https://a.espncdn.com/i/teamlogos/ncaa/500/2132.png,4,2011,s:40~l:41~t:2011,Alabama State,Hornets,ALST,Alabama State Hornets,Alabama State,e9a900,True,2204,https://a.espncdn.com/i/teamlogos/ncaa/500/2011.png,26,0a0a0a,,,,,,,2012
0,313170025,s:40~l:41~e:313170025~c:313170025,2011-11-14T02:30Z,6709,True,False,False,False,"[{'type': 'event', 'headline': 'PROGRESSIVE CBE CLASSIC'}]",2011-11-14T02:30Z,0,N/A,496,Haas Pavilion,Berkeley,CA,11877.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,25,s:40~l:41~t:25,California,Golden Bears,CAL,California Golden Bears,California,031522,ffc423,True,496,https://a.espncdn.com/i/teamlogos/ncaa/500/25.png,21,45,s:40~l:41~t:45,George Washington,Colonials,GW,George Washington Colonials,G Washington,002843,True,2125,https://a.espncdn.com/i/teamlogos/ncaa/500/45.png,3,e8d2a1,,,,,,,2012
0,313172184,s:40~l:41~e:313172184~c:313172184,2011-11-13T18:00Z,2334,True,False,False,False,[],2011-11-13T18:00Z,0,N/A,1958,UPMC Cooper Fieldhouse,Pittsburgh,PA,4390.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2184,s:40~l:41~t:2184,Duquesne,Dukes,DUQ,Duquesne Dukes,Duquesne,002D62,b90b2e,True,1958,https://a.espncdn.com/i/teamlogos/ncaa/500/2184.png,3,2739,s:40~l:41~t:2739,Green Bay,Phoenix,GB,Green Bay Phoenix,Green Bay,006633,True,522,https://a.espncdn.com/i/teamlogos/ncaa/500/2739.png,45,b21038,,,,,,,2012
0,313172619,s:40~l:41~e:313172619~c:313172619,2011-11-13T19:00Z,1301,True,False,False,False,[],2011-11-13T19:00Z,0,N/A,,,,,,,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2619,s:40~l:41~t:2619,Stony Brook,Seawolves,STBK,Stony Brook Seawolves,Stony Brook,990000,,True,2231,https://a.espncdn.com/i/teamlogos/ncaa/500/2619.png,1,481,s:40~l:41~t:481,Mount Ida College,Mustangs,MI,Mount Ida College Mustangs,Mount Ida ,000000,False,,,,,,,,,,,2012
0,313172599,s:40~l:41~e:313172599~c:313172599,2011-11-13T19:00Z,4424,True,False,False,False,[],2011-11-13T19:00Z,0,N/A,2019,Carnesecca Arena,Queens,NY,5602.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2599,s:40~l:41~t:2599,St. John's,Red Storm,SJU,St. John's Red Storm,St. John's,d10000,101010,True,2019,https://a.espncdn.com/i/teamlogos/ncaa/500/2599.png,4,2378,s:40~l:41~t:2378,UMBC,Retrievers,UMBC,UMBC Retrievers,UMBC,000000,True,6008,https://a.espncdn.com/i/teamlogos/ncaa/500/2378.png,1,ad860a,,,,,,,2012
0,313170258,s:40~l:41~e:313170258~c:313170258,2011-11-13T19:00Z,8954,True,False,False,False,[],2011-11-13T19:00Z,0,N/A,1927,John Paul Jones Arena,Charlottesville,VA,14593.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,258,s:40~l:41~t:258,Virginia,Cavaliers,UVA,Virginia Cavaliers,Virginia,f84c1e,ffffff,True,1927,https://a.espncdn.com/i/teamlogos/ncaa/500/258.png,2,2569,s:40~l:41~t:2569,South Carolina State,Bulldogs,SCST,South Carolina State Bulldogs,SC State,7d1315,True,2077,https://a.espncdn.com/i/teamlogos/ncaa/500/2569.png,16,104897,,,,,,,2012
0,313170195,s:40~l:41~e:313170195~c:313170195,2011-11-13T19:00Z,3835,True,False,False,False,[],2011-11-13T19:00Z,0,N/A,2135,Convocation Center (OH),Athens,OH,13000.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,195,s:40~l:41~t:195,Ohio,Bobcats,OHIO,Ohio Bobcats,Ohio,295A29,e4bb85,True,2135,https://a.espncdn.com/i/teamlogos/ncaa/500/195.png,14,2630,s:40~l:41~t:2630,UT Martin,Skyhawks,UTM,UT Martin Skyhawks,UT Martin,FF6700,True,2043,https://a.espncdn.com/i/teamlogos/ncaa/500/2630.png,20,102a5c,,,,,,,2012
0,313172803,s:40~l:41~e:313172803~c:313172803,2011-11-13T20:00Z,0,True,True,False,False,"[{'type': 'event', 'headline': 'BASKETBALL TRAVELERS INVITATIONAL AT SAN DIEGO'}]",2011-11-13T20:00Z,0,N/A,2111,Viejas Arena,San Diego,CA,12414.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2803,s:40~l:41~t:2803,Bryant,Bulldogs,BRY,Bryant Bulldogs,Bryant,000000,9f8343,True,2182,https://a.espncdn.com/i/teamlogos/ncaa/500/2803.png,19,253,s:40~l:41~t:253,Southern Utah,Thunderbirds,SUU,Southern Utah Thunderbirds,Southern Utah,d10000,True,1960,https://a.espncdn.com/i/teamlogos/ncaa/500/253.png,49,c2c3c0,,,,,,,2012
0,313172750,s:40~l:41~e:313172750~c:313172750,2011-11-13T20:00Z,2583,True,False,False,False,[],2011-11-13T20:00Z,0,N/A,192,Nutter Center,Dayton,OH,8000.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2750,s:40~l:41~t:2750,Wright State,Raiders,WRST,Wright State Raiders,Wright State,E9AF10,e2b629,True,192,https://a.espncdn.com/i/teamlogos/ncaa/500/2750.png,45,352,s:40~l:41~t:352,Kenyon,Lords,KEN,Kenyon Lords,Kenyon,000000,False,,,,,,,,,,,2012
0,313172031,s:40~l:41~e:313172031~c:313172031,2011-11-13T20:00Z,1951,True,False,False,False,[],2011-11-13T20:00Z,0,N/A,2180,Jack Stephens Center,Little Rock,AR,5600.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2031,s:40~l:41~t:2031,Little Rock,Trojans,UALR,Little Rock Trojans,Little Rock,AD0000,898d8f,True,2180,https://a.espncdn.com/i/teamlogos/ncaa/500/2031.png,27,2466,s:40~l:41~t:2466,Northwestern State,Demons,NWST,Northwestern State Demons,Northwestern St,492F91,True,1939,https://a.espncdn.com/i/teamlogos/ncaa/500/2466.png,25,ed6118,,,,,,,2012
0,313170202,s:40~l:41~e:313170202~c:313170202,2011-11-13T20:00Z,3750,True,False,False,False,[],2011-11-13T20:00Z,0,N/A,2049,Donald W. Reynolds Center,Tulsa,OK,8355.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,202,s:40~l:41~t:202,Tulsa,Golden Hurricane,TLSA,Tulsa Golden Hurricane,Tulsa,004371,ee3b33,True,2049,https://a.espncdn.com/i/teamlogos/ncaa/500/202.png,11,2545,s:40~l:41~t:2545,SE Louisiana,Lions,SELA,SE Louisiana Lions,SE Louisiana,007550,True,2040,https://a.espncdn.com/i/teamlogos/ncaa/500/2545.png,25,dca008,,,,,,,2012
0,313170156,s:40~l:41~e:313170156~c:313170156,2011-11-13T20:05Z,13908,True,False,False,False,[],2011-11-13T20:05Z,0,N/A,353,CHI Health Center Omaha,Omaha,NE,17352.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,156,s:40~l:41~t:156,Creighton,Bluejays,CREI,Creighton Bluejays,Creighton,13299e,00235d,True,353,https://a.espncdn.com/i/teamlogos/ncaa/500/156.png,18,2130,s:40~l:41~t:2130,Chicago State,Cougars,CHIC,Chicago State Cougars,Chicago State,006700,True,1951,https://a.espncdn.com/i/teamlogos/ncaa/500/2130.png,30,,,,,,,,2012
0,313172724,s:40~l:41~e:313172724~c:313172724,2011-11-13T21:00Z,10181,True,False,False,False,[],2011-11-13T21:00Z,0,N/A,2086,Charles Koch Arena,Wichita,KS,10506.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2724,s:40~l:41~t:2724,Wichita State,Shockers,WICH,Wichita State Shockers,Wichita State,0d0a03,ffc41e,True,2086,https://a.espncdn.com/i/teamlogos/ncaa/500/2724.png,18,2127,s:40~l:41~t:2127,Charleston Southern,Buccaneers,CHSO,Charleston Southern Buccaneers,Charleston So,2e3192,True,2187,https://a.espncdn.com/i/teamlogos/ncaa/500/2127.png,6,ded090,,,,,,,2012
0,313172464,s:40~l:41~e:313172464~c:313172464,2011-11-13T21:00Z,225,True,True,False,False,"[{'type': 'event', 'headline': 'HILLTOP CHALLENGE AT SAN FRANCISCO'}]",2011-11-13T21:00Z,0,N/A,789,War Memorial at the Sobrato Center,San Francisco,CA,3005.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2464,s:40~l:41~t:2464,Northern Arizona,Lumberjacks,NAU,Northern Arizona Lumberjacks,N Arizona,003976,1b3069,True,2023,https://a.espncdn.com/i/teamlogos/ncaa/500/2464.png,5,2449,s:40~l:41~t:2449,North Dakota State,Bison,NDSU,North Dakota State Bison,North Dakota St,01402A,True,5433,https://a.espncdn.com/i/teamlogos/ncaa/500/2449.png,49,ffffff,,,,,,,2012
0,313172428,s:40~l:41~e:313172428~c:313172428,2011-11-13T21:00Z,813,True,False,False,False,[],2011-11-13T21:00Z,0,N/A,2081,McDougald-McLendon Arena,Durham,NC,3500.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2428,s:40~l:41~t:2428,North Carolina Central,Eagles,NCCU,North Carolina Central Eagles,NC Central,880023,c2c3c0,True,2081,https://a.espncdn.com/i/teamlogos/ncaa/500/2428.png,16,3169,s:40~l:41~t:3169,Johnson & Wales (NC),Wildcats,JWN,Johnson & Wales (NC) Wildcats,Joh. & Wales NC,,False,,,,,,,,,,,2012
0,313172426,s:40~l:41~e:313172426~c:313172426,2011-11-13T21:00Z,1627,True,False,False,False,[],2011-11-13T21:00Z,0,N/A,2176,Alumni Hall (Navy),Annapolis,MD,5710.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2426,s:40~l:41~t:2426,Navy,Midshipmen,NAVY,Navy Midshipmen,Navy,131630,b6a77c,True,2176,https://a.espncdn.com/i/teamlogos/ncaa/500/2426.png,22,478,s:40~l:41~t:478,Penn State Altoona,Lions,PEN,Penn State Altoona Lions,Penn State Altoona,,False,,,,,,,,,,,2012
0,313172348,s:40~l:41~e:313172348~c:313172348,2011-11-13T21:00Z,2056,True,False,False,False,[],2011-11-13T21:00Z,0,N/A,1982,Thomas Assembly Center,Ruston,LA,8000.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2348,s:40~l:41~t:2348,Louisiana Tech,Bulldogs,LT,Louisiana Tech Bulldogs,Louisiana Tech,002d65,d3313a,True,1982,https://a.espncdn.com/i/teamlogos/ncaa/500/2348.png,30,2401,s:40~l:41~t:2401,Mississippi College,Choctaws,MIS,Mississippi College Choctaws,MS College,000000,False,,,,,,,,,,,2012
